schema_version,fact_id,fact_key,fact_type,fact_types,title,fact_text,short_fact,client_safe_text,manager_check_text,internal_text,brand,active_brand_scope,cross_brand_policy,cross_brand_mixed,product,source_id,source_title,source_path,source_url,source_sha256,source_status,freshness_status,verification_status,structured_value,valid_from,valid_until,verified_by,verified_at,owner_role,allowed_for_client_answer,usable_for_precise_answer,requires_manager_confirmation,requires_amo_check,requires_tallanto_check,route_policy,risk_level,related_theme_ids,linked_open_question,forbidden_promises,forbidden_client_mentions,forbidden_for_client,internal_only,safety_block_reasons,notes,record_type
kb_release_v3_fact_v1,fact:v3:foton:intensives_2026_oge_foton_teachers_2_name:fadc029c68,intensives_2026.oge_foton_teachers.2.name,intensive,"[""intensive""]",intensives 2026 / oge foton teachers / 2 / name,Фотон: intensives 2026 / oge foton teachers / 2 / name — Петрунина.,intensives 2026 / oge foton teachers / 2 / name,,"Фотон: intensives 2026 / oge foton teachers / 2 / name — Петрунина. [client_blocked: internal_only, manager_only_route]",Фотон: intensives 2026 / oge foton teachers / 2 / name — Петрунина.,foton,internal_only,forbidden_for_client,False,intensives_2026,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""intensives_2026.oge_foton_teachers.2.name"", ""raw_value"": ""Петрунина""}",,,,,РОП/академический руководитель,False,False,True,False,False,manager_handoff_only,low,"[""theme:017_intensives""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_name:f04226acc5,legal_entities.entities.1.name,documents,"[""documents""]",legal entities / entities / 1 / name,Фотон: legal entities / entities / 1 / name — ООО «ЦДПО Фотон».,legal entities / entities / 1 / name,,"Фотон: legal entities / entities / 1 / name — ООО «ЦДПО Фотон». [client_blocked: global_forbidden:ООО «ЦДПО, internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / name — ООО «ЦДПО Фотон».,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.1.name"", ""raw_value"": ""ООО «ЦДПО Фотон»""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""global_forbidden:ООО «ЦДПО"", ""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_receipt_over_18:553b6125bd,legal_entities.entities.1.receipt.over_18,documents,"[""documents""]",legal entities / entities / 1 / receipt / over 18,Фотон: legal entities / entities / 1 / receipt / over 18 — Квитанция с НДС 5%.,entities / 1 / receipt / over 18,,"Фотон: legal entities / entities / 1 / receipt / over 18 — Квитанция с НДС 5%. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / receipt / over 18 — Квитанция с НДС 5%.,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.1.receipt.over_18"", ""percentage"": 5.0, ""raw_value"": ""Квитанция с НДС 5%"", ""unit"": ""percent""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_receipt_under_18:5cd3acfc00,legal_entities.entities.1.receipt.under_18,documents,"[""documents""]",legal entities / entities / 1 / receipt / under 18,Фотон: legal entities / entities / 1 / receipt / under 18 — QR + Квитанция без НДС.,entities / 1 / receipt / under 18,,"Фотон: legal entities / entities / 1 / receipt / under 18 — QR + Квитанция без НДС. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / receipt / under 18 — QR + Квитанция без НДС.,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.1.receipt.under_18"", ""raw_value"": ""QR + Квитанция без НДС""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_used_for_1:dd1a89ec9d,legal_entities.entities.1.used_for.1,documents,"[""documents""]",legal entities / entities / 1 / used for / 1,Фотон: legal entities / entities / 1 / used for / 1 — Курсы Фотон Москва (Сретенка/Скорняжный).,entities / 1 / used for / 1,,"Фотон: legal entities / entities / 1 / used for / 1 — Курсы Фотон Москва (Сретенка/Скорняжный). [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / used for / 1 — Курсы Фотон Москва (Сретенка/Скорняжный).,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.1.used_for.1"", ""raw_value"": ""Курсы Фотон Москва (Сретенка/Скорняжный)""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_used_for_2:73957eb60f,legal_entities.entities.1.used_for.2,documents,"[""documents""]",legal entities / entities / 1 / used for / 2,Фотон: legal entities / entities / 1 / used for / 2 — Онлайн Фотон.,entities / 1 / used for / 2,,"Фотон: legal entities / entities / 1 / used for / 2 — Онлайн Фотон. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / used for / 2 — Онлайн Фотон.,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.1.used_for.2"", ""raw_value"": ""Онлайн Фотон""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_used_for_3:1ceea98434,legal_entities.entities.1.used_for.3,documents,"[""documents""]",legal entities / entities / 1 / used for / 3,Фотон: legal entities / entities / 1 / used for / 3 — ЛШ городская Москва Фотон 3-14 августа.,entities / 1 / used for / 3,,"Фотон: legal entities / entities / 1 / used for / 3 — ЛШ городская Москва Фотон 3-14 августа. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / used for / 3 — ЛШ городская Москва Фотон 3-14 августа.,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""number"": 3, ""path"": ""legal_entities.entities.1.used_for.3"", ""raw_value"": ""ЛШ городская Москва Фотон 3-14 августа""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_1_used_for_4:98ee3e1642,legal_entities.entities.1.used_for.4,documents,"[""documents""]",legal entities / entities / 1 / used for / 4,Фотон: legal entities / entities / 1 / used for / 4 — Рассрочка Т-Банк.,entities / 1 / used for / 4,,"Фотон: legal entities / entities / 1 / used for / 4 — Рассрочка Т-Банк. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 1 / used for / 4 — Рассрочка Т-Банк.,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.1.used_for.4"", ""raw_value"": ""Рассрочка Т-Банк""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_2_name:5f4bcd74a0,legal_entities.entities.2.name,documents,"[""documents""]",legal entities / entities / 2 / name,Фотон: legal entities / entities / 2 / name — ООО «ЦРДО Фотон».,legal entities / entities / 2 / name,,"Фотон: legal entities / entities / 2 / name — ООО «ЦРДО Фотон». [client_blocked: global_forbidden:ООО «ЦРДО, internal_only, manager_only_route]",Фотон: legal entities / entities / 2 / name — ООО «ЦРДО Фотон».,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.2.name"", ""raw_value"": ""ООО «ЦРДО Фотон»""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""global_forbidden:ООО «ЦРДО"", ""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_entities_2_used_for_1:58dca19cdb,legal_entities.entities.2.used_for.1,documents,"[""documents""]",legal entities / entities / 2 / used for / 1,Фотон: legal entities / entities / 2 / used for / 1 — Альтернативное юр. лицо Фотон.,entities / 2 / used for / 1,,"Фотон: legal entities / entities / 2 / used for / 1 — Альтернативное юр. лицо Фотон. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities / entities / 2 / used for / 1 — Альтернативное юр. лицо Фотон.,foton,internal_only,forbidden_for_client,False,legal_entities,claude_layer_v3:facts_for_bot_FOTON,facts_for_bot_FOTON.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_for_bot_FOTON.yaml,,3f581c47ce6efbb3e08bcbf88e34743cbcf257f9001b6ddc203801d614dded1d,read,document_verified,verified,"{""path"": ""legal_entities.entities.2.used_for.1"", ""raw_value"": ""Альтернативное юр. лицо Фотон""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_name:a879972bc8,legal_entities_full_map.3.name,documents,"[""documents""]",legal entities full map / 3 / name,Фотон: legal entities full map / 3 / name — ООО «ЦДПО Фотон».,legal entities full map / 3 / name,,"Фотон: legal entities full map / 3 / name — ООО «ЦДПО Фотон». [client_blocked: global_forbidden:ООО «ЦДПО, internal_only, manager_only_route]",Фотон: legal entities full map / 3 / name — ООО «ЦДПО Фотон».,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.name"", ""raw_value"": ""ООО «ЦДПО Фотон»""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""global_forbidden:ООО «ЦДПО"", ""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_receipt_rules_over_18:fafef27e60,legal_entities_full_map.3.receipt_rules.over_18,documents,"[""documents""]",legal entities full map / 3 / receipt rules / over 18,Фотон: legal entities full map / 3 / receipt rules / over 18 — Квитанция с НДС 5%.,legal entities full map / 3 / receipt rules / over 18,,"Фотон: legal entities full map / 3 / receipt rules / over 18 — Квитанция с НДС 5%. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 3 / receipt rules / over 18 — Квитанция с НДС 5%.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.receipt_rules.over_18"", ""percentage"": 5.0, ""raw_value"": ""Квитанция с НДС 5%"", ""unit"": ""percent""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_receipt_rules_under_18:db64176593,legal_entities_full_map.3.receipt_rules.under_18,documents,"[""documents""]",legal entities full map / 3 / receipt rules / under 18,Фотон: legal entities full map / 3 / receipt rules / under 18 — QR + Квитанция без НДС.,legal entities full map / 3 / receipt rules / under 18,,"Фотон: legal entities full map / 3 / receipt rules / under 18 — QR + Квитанция без НДС. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 3 / receipt rules / under 18 — QR + Квитанция без НДС.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.receipt_rules.under_18"", ""raw_value"": ""QR + Квитанция без НДС""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_used_for_1:1b60c9be3e,legal_entities_full_map.3.used_for.1,documents,"[""documents""]",legal entities full map / 3 / used for / 1,Фотон: legal entities full map / 3 / used for / 1 — Курсы Фотон Москва.,legal entities full map / 3 / used for / 1,,"Фотон: legal entities full map / 3 / used for / 1 — Курсы Фотон Москва. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 3 / used for / 1 — Курсы Фотон Москва.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.used_for.1"", ""raw_value"": ""Курсы Фотон Москва""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_used_for_2:cf24d5f7bf,legal_entities_full_map.3.used_for.2,documents,"[""documents""]",legal entities full map / 3 / used for / 2,Фотон: legal entities full map / 3 / used for / 2 — Онлайн Фотон.,legal entities full map / 3 / used for / 2,,"Фотон: legal entities full map / 3 / used for / 2 — Онлайн Фотон. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 3 / used for / 2 — Онлайн Фотон.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.used_for.2"", ""raw_value"": ""Онлайн Фотон""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_used_for_3:1202a5863c,legal_entities_full_map.3.used_for.3,documents,"[""documents""]",legal entities full map / 3 / used for / 3,Фотон: legal entities full map / 3 / used for / 3 — ЛШ городская Москва Фотон.,legal entities full map / 3 / used for / 3,,"Фотон: legal entities full map / 3 / used for / 3 — ЛШ городская Москва Фотон. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 3 / used for / 3 — ЛШ городская Москва Фотон.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.used_for.3"", ""raw_value"": ""ЛШ городская Москва Фотон""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_3_used_for_4:150928a9a8,legal_entities_full_map.3.used_for.4,documents,"[""documents""]",legal entities full map / 3 / used for / 4,Фотон: legal entities full map / 3 / used for / 4 — Рассрочка Т-Банк.,legal entities full map / 3 / used for / 4,,"Фотон: legal entities full map / 3 / used for / 4 — Рассрочка Т-Банк. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 3 / used for / 4 — Рассрочка Т-Банк.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.3.used_for.4"", ""raw_value"": ""Рассрочка Т-Банк""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_4_name:11c50dca59,legal_entities_full_map.4.name,documents,"[""documents""]",legal entities full map / 4 / name,Фотон: legal entities full map / 4 / name — ООО «ЦРДО Фотон».,legal entities full map / 4 / name,,"Фотон: legal entities full map / 4 / name — ООО «ЦРДО Фотон». [client_blocked: global_forbidden:ООО «ЦРДО, internal_only, manager_only_route]",Фотон: legal entities full map / 4 / name — ООО «ЦРДО Фотон».,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.4.name"", ""raw_value"": ""ООО «ЦРДО Фотон»""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""global_forbidden:ООО «ЦРДО"", ""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
kb_release_v3_fact_v1,fact:v3:foton:legal_entities_full_map_4_used_for_1:9fb5614b90,legal_entities_full_map.4.used_for.1,documents,"[""documents""]",legal entities full map / 4 / used for / 1,Фотон: legal entities full map / 4 / used for / 1 — Альтернативное юр. лицо Фотон.,legal entities full map / 4 / used for / 1,,"Фотон: legal entities full map / 4 / used for / 1 — Альтернативное юр. лицо Фотон. [client_blocked: internal_only, manager_only_route]",Фотон: legal entities full map / 4 / used for / 1 — Альтернативное юр. лицо Фотон.,foton,internal_only,forbidden_for_client,False,legal_entities_full_map,claude_layer_v3:facts_internal_only,facts_internal_only.yaml (Claude layer v3),/Users/dmitrijfabarisov/Projects/Mango analyse/claude_to_codex_v3_handoff_2026-05-17/facts_internal_only.yaml,,0c07072597df6feed7c8937f4d06b77dea67cba4fb7792da71dd168d2d9743a5,read,document_verified,verified,"{""path"": ""legal_entities_full_map.4.used_for.1"", ""raw_value"": ""Альтернативное юр. лицо Фотон""}",,,,,Бухгалтерия/операционный менеджер,False,False,True,False,False,manager_handoff_only,medium,"[""theme:012_certificates""]",,"[""Не обещать условия вне утвержденного факта.""]","[""УНПК"", ""АНО ДПО"", ""НОУ УНПК"", ""kmipt.ru"", ""@unpk_mipt""]",True,True,"[""internal_only"", ""manager_only_route""]",Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом.,fact
