brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
unpk,discount,bot_answer_self_for_pilot,low,УНПК: при очном обучении скидка на второй предмет составляет 20%.,УНПК: при очном обучении скидка на второй предмет составляет 20%.,УНПК: при очном обучении скидка на второй предмет составляет 20%.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:discounts_second_subject_offline_pct:6b9135199a
unpk,discount,bot_answer_self_for_pilot,low,УНПК: при онлайн-обучении скидка на второй предмет составляет на второй и последующий предмет одного и того же ребёнка при оплате онлайн-формата.,УНПК: при онлайн-обучении скидка на второй предмет составляет на второй и последующий предмет одного и того же ребёнка при оплате онлайн-формата.,УНПК: при онлайн-обучении скидка на второй предмет составляет на второй и последующий предмет одного и того же ребёнка при оплате онлайн-формата.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:discounts_second_subject_online_condition_client_text:ff19463042
unpk,discount,bot_answer_self_for_pilot,low,УНПК: при онлайн-обучении скидка на второй предмет составляет 20%.,УНПК: при онлайн-обучении скидка на второй предмет составляет 20%.,УНПК: при онлайн-обучении скидка на второй предмет составляет 20%.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:discounts_second_subject_online_pct:0003f8ade5
unpk,discount,bot_answer_self_for_pilot,low,"УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:discounts_stacking_rule:4d46788b83
unpk,discount,bot_answer_self_for_pilot,low,"УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:discounts_stacking_rule_text:487870abdd
unpk,course_parameter,draft_for_manager,low,УНПК: при помесячной оплате дополнительная скидка не применяется.,УНПК: при помесячной оплате дополнительная скидка не применяется.,УНПК: при помесячной оплате дополнительная скидка не применяется.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:payment_options_available_schedules_1_monthly_discount_extra:03546dd049
unpk,course_parameter,draft_for_manager,low,УНПК: при оплате за семестр действует дополнительная скидка 10%.,УНПК: при оплате за семестр действует дополнительная скидка 10%.,УНПК: при оплате за семестр действует дополнительная скидка 10%.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:payment_options_available_schedules_2_semester_discount_extra:b7e1eae4cd
unpk,course_parameter,draft_for_manager,low,УНПК: при оплате за год действует дополнительная скидка 14%.,УНПК: при оплате за год действует дополнительная скидка 14%.,УНПК: при оплате за год действует дополнительная скидка 14%.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:payment_options_available_schedules_3_year_discount_extra:b79113ca97
unpk,installment,bot_answer_self_for_pilot,medium,"В УНПК отдельной банковской рассрочки нет. Оплату можно обсудить с менеджером; доступны помесячная оплата, оплата за семестр или за год. При оплате за семестр или за год выходит выгоднее — это уже учтено в прайсе.","В УНПК отдельной банковской рассрочки нет. Оплату можно обсудить с менеджером; доступны помесячная оплата, оплата за семестр или за год. При оплате за семестр или за год выходит выгоднее — это уже учтено в прайсе.","В УНПК отдельной банковской рассрочки нет. Оплату можно обсудить с менеджером; доступны помесячная оплата, оплата за семестр или за год. При оплате за семестр или за год выходит выгоднее — это уже учтено в прайсе.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:payment_options_bank_installment_absent_client_safe_text:772adffb60
unpk,installment,bot_answer_self_for_pilot,medium,"У нас оплата возможна помесячно, за семестр или за год. При оплате за семестр или за год выходит выгоднее — это уже учтено в прайсе. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию.","У нас оплата возможна помесячно, за семестр или за год. При оплате за семестр или за год выходит выгоднее — это уже учтено в прайсе. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию.","У нас оплата возможна помесячно, за семестр или за год. При оплате за семестр или за год выходит выгоднее — это уже учтено в прайсе. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-11,fact:v3:unpk:payment_options_client_safe_text_when_asked_about_installment:2add2d7530
unpk,course_parameter,draft_for_manager,low,УНПК: интенсив 2026 рассчитан на 10-11 классы.,УНПК: интенсив 2026 рассчитан на 10-11 классы.,УНПК: интенсив 2026 рассчитан на 10-11 классы.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_classes:8d46b004f7
unpk,course_parameter,draft_for_manager,low,УНПК: длительность интенсива 2026 — 8 недель.,УНПК: длительность интенсива 2026 — 8 недель.,УНПК: длительность интенсива 2026 — 8 недель.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_duration_weeks:bdb6dae2a5
unpk,intensive,draft_for_manager,low,"УНПК: интенсивы 2026 — онлайн, 2 занятия/нед.","УНПК: интенсивы 2026 — онлайн, 2 занятия/нед.","УНПК: интенсивы 2026 — онлайн, 2 занятия/нед.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_format:4f30836595
unpk,intensive,draft_for_manager,low,УНПК: размер группы на интенсиве 2026 — 10-15 человек.,УНПК: размер группы на интенсиве 2026 — 10-15 человек.,УНПК: размер группы на интенсиве 2026 — 10-15 человек.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_group_size:990b903a52
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: 14 живых вебинаров (90 мин).,УНПК: в интенсив 2026 входит: 14 живых вебинаров (90 мин).,УНПК: в интенсив 2026 входит: 14 живых вебинаров (90 мин).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_1:fd43fd2607
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: 7 практических занятий.,УНПК: в интенсив 2026 входит: 7 практических занятий.,УНПК: в интенсив 2026 входит: 7 практических занятий.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_2:42cf7a92b8
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: ДЗ и конспекты.,УНПК: в интенсив 2026 входит: ДЗ и конспекты.,УНПК: в интенсив 2026 входит: ДЗ и конспекты.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_3:fde0a4790e
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: 3 пробника.,УНПК: в интенсив 2026 входит: 3 пробника.,УНПК: в интенсив 2026 входит: 3 пробника.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_4:9718259f54
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: Ручная проверка второй части ЕГЭ.,УНПК: в интенсив 2026 входит: Ручная проверка второй части ЕГЭ.,УНПК: в интенсив 2026 входит: Ручная проверка второй части ЕГЭ.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_5:0ae06ed786
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: Закрытый чат.,УНПК: в интенсив 2026 входит: Закрытый чат.,УНПК: в интенсив 2026 входит: Закрытый чат.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_6:407f5c405b
unpk,intensive,draft_for_manager,low,УНПК: в интенсив 2026 входит: Психподдержка.,УНПК: в интенсив 2026 входит: Психподдержка.,УНПК: в интенсив 2026 входит: Психподдержка.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_includes_7:091fcc0569
unpk,intensive,draft_for_manager,low,УНПК: интенсивы 2026 — https://my.mts-link.ru/course-info/2022195.,УНПК: интенсивы 2026 — https://my.mts-link.ru/course-info/2022195.,УНПК: интенсивы 2026 — https://my.mts-link.ru/course-info/2022195.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_links_math:9e577d64cf
unpk,intensive,draft_for_manager,low,УНПК: интенсивы 2026 — https://my.mts-link.ru/course-info/2022205.,УНПК: интенсивы 2026 — https://my.mts-link.ru/course-info/2022205.,УНПК: интенсивы 2026 — https://my.mts-link.ru/course-info/2022205.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_links_physics:2315fc8e1e
unpk,price,bot_answer_self_for_pilot,low,"УНПК: интенсивы 2026, один блок — 9 400 ₽.","УНПК: интенсивы 2026, один блок — 9 400 ₽.","УНПК: интенсивы 2026, один блок — 9 400 ₽.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_prices_one_block:0233880ebf
unpk,price,bot_answer_self_for_pilot,low,"УНПК: интенсивы 2026, один предмет — 18 800 ₽.","УНПК: интенсивы 2026, один предмет — 18 800 ₽.","УНПК: интенсивы 2026, один предмет — 18 800 ₽.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_prices_one_subject:f3bf922d3a
unpk,price,bot_answer_self_for_pilot,low,"УНПК: интенсивы 2026, два предмета — 34 400 ₽.","УНПК: интенсивы 2026, два предмета — 34 400 ₽.","УНПК: интенсивы 2026, два предмета — 34 400 ₽.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_prices_two_subjects:0b2766da8f
unpk,deadline,draft_for_manager,low,УНПК: интенсивы 2026 — 15 апреля 2026.,УНПК: интенсивы 2026 — 15 апреля 2026.,УНПК: интенсивы 2026 — 15 апреля 2026.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_start_dates_math:85c88b0b7e
unpk,deadline,draft_for_manager,low,УНПК: интенсивы 2026 — 14 апреля 2026.,УНПК: интенсивы 2026 — 14 апреля 2026.,УНПК: интенсивы 2026 — 14 апреля 2026.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_start_dates_physics:1d7dcef659
unpk,intensive,draft_for_manager,low,УНПК: среди предметов интенсива 2026 есть математика (профиль).,УНПК: среди предметов интенсива 2026 есть математика (профиль).,УНПК: среди предметов интенсива 2026 есть математика (профиль).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_subjects_1:468f875a3b
unpk,intensive,draft_for_manager,low,УНПК: среди предметов интенсива 2026 есть физика.,УНПК: среди предметов интенсива 2026 есть физика.,УНПК: среди предметов интенсива 2026 есть физика.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_subjects_2:8f8f8a56ae
unpk,intensive,draft_for_manager,low,УНПК: интенсивы 2026 — https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=.,УНПК: интенсивы 2026 — https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=.,УНПК: интенсивы 2026 — https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_ege_unpk_vk_chat_11:8defe879e5
unpk,intensive,draft_for_manager,low,УНПК: этот интенсив в текущем бренде не проводится.,УНПК: этот интенсив в текущем бренде не проводится.,УНПК: этот интенсив в текущем бренде не проводится.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_oge_intensive_available_in_unpk:837729af45
unpk,intensive,draft_for_manager,low,УНПК: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,УНПК: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,УНПК: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:intensives_2026_oge_intensive_bot_behavior_when_asked:730f4987a8
unpk,discount,bot_answer_self_for_pilot,low,"Скидки на летнюю школу: многодетным семьям — 10% (по статусу семьи, нужно удостоверение); действующим/бывшим ученикам — 5% (на смены того же учебного центра, где учились); тем, кто записался и оплатил следующий учебный год — 10%. По акции «приведи друга» кэшбэк за нового ученика, ранее не посещавшего летнюю школу: на тариф «База» — 3 000 ₽, на тарифы с факультативом/премиум — 5 000 ₽. Скидки не суммируются — применяется наибольшая. Любые другие скидки — только по согласованию с менеджером.","Скидки на летнюю школу: многодетным семьям — 10% (по статусу семьи, нужно удостоверение); действующим/бывшим ученикам — 5% (на смены того же учебного центра, где учились); тем, кто записался и оплатил следующий учебный год — 10%. По акции «приведи друга» кэшбэк за нового ученика, ранее не посещавшего летнюю школу: на тариф «База» — 3 000 ₽, на тарифы с факультативом/премиум — 5 000 ₽. Скидки не суммируются — применяется наибольшая. Любые другие скидки — только по согласованию с менеджером.","Скидки на летнюю школу: многодетным семьям — 10% (по статусу семьи, нужно удостоверение); действующим/бывшим ученикам — 5% (на смены того же учебного центра, где учились); тем, кто записался и оплатил следующий учебный год — 10%. По акции «приведи друга» кэшбэк за нового ученика, ранее не посещавшего летнюю школу: на тариф «База» — 3 000 ₽, на тарифы с факультативом/премиум — 5 000 ₽. Скидки не суммируются — применяется наибольшая. Любые другие скидки — только по согласованию с менеджером.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_city_summer_school_discounts_client_safe_text:a9c9796e18
unpk,program,draft_for_manager,low,"Городская летняя школа УНПК в Долгопрудном — очно, без проживания. Смены 20–31 июля и 17–28 августа. Классы 5–10. Направления: ФизМат (программа «Формула Физтеха») и ИИ (программа «AI Lab»). Режим: 2 недели = 10 учебных дней, пн–пт, сб–вс выходные. Утренний клуб «Предлёнка» — бесплатно, 09:45–11:45, со 2-го дня. Питание: обед (первое, второе, салат, булочка) и полдник (булочка и сок).","Городская летняя школа УНПК в Долгопрудном — очно, без проживания. Смены 20–31 июля и 17–28 августа. Классы 5–10. Направления: ФизМат (программа «Формула Физтеха») и ИИ (программа «AI Lab»). Режим: 2 недели = 10 учебных дней, пн–пт, сб–вс выходные. Утренний клуб «Предлёнка» — бесплатно, 09:45–11:45, со 2-го дня. Питание: обед (первое, второе, салат, булочка) и полдник (булочка и сок).","Городская летняя школа УНПК в Долгопрудном — очно, без проживания. Смены 20–31 июля и 17–28 августа. Классы 5–10. Направления: ФизМат (программа «Формула Физтеха») и ИИ (программа «AI Lab»). Режим: 2 недели = 10 учебных дней, пн–пт, сб–вс выходные. Утренний клуб «Предлёнка» — бесплатно, 09:45–11:45, со 2-го дня. Питание: обед (первое, второе, салат, булочка) и полдник (булочка и сок).",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_city_summer_school_dolgoprudny_client_safe_text:730b32c22b
unpk,price,bot_answer_self_for_pilot,low,Тарифы (Долгопрудный): «База» — 39 500 ₽ (обязательный блок 12:00–16:45); «База + факультативный блок» — 59 500 ₽ (менторская группа 3–4 человека 16:30–18:00 для подготовки проекта); «База + факультатив с индивидуальным обучением» — 99 500 ₽.,Тарифы (Долгопрудный): «База» — 39 500 ₽ (обязательный блок 12:00–16:45); «База + факультативный блок» — 59 500 ₽ (менторская группа 3–4 человека 16:30–18:00 для подготовки проекта); «База + факультатив с индивидуальным обучением» — 99 500 ₽.,Тарифы (Долгопрудный): «База» — 39 500 ₽ (обязательный блок 12:00–16:45); «База + факультативный блок» — 59 500 ₽ (менторская группа 3–4 человека 16:30–18:00 для подготовки проекта); «База + факультатив с индивидуальным обучением» — 99 500 ₽.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_city_summer_school_dolgoprudny_tariffs_client_safe_text:438a3134fc
unpk,discount,bot_answer_self_for_pilot,low,Сотрудникам МФТИ — скидка 10% на летнюю школу (по подтверждающему документу с места работы).,Сотрудникам МФТИ — скидка 10% на летнюю школу (по подтверждающему документу с места работы).,Сотрудникам МФТИ — скидка 10% на летнюю школу (по подтверждающему документу с места работы).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_city_summer_school_mfti_discount_client_safe_text:2e75717306
unpk,program,draft_for_manager,low,"Городская летняя школа УНПК в Москве (Верхняя Красносельская ул., 30) — очно, без проживания. Смены 6–17 июля (ФизМат «Формула Физтеха» и ИИ «AI Lab») и 20–31 июля (только ФизМат «Формула Физтеха»). Тарифы: «База» — 39 500 ₽; «База + факультативный блок» — 59 500 ₽; «База + факультатив с индивидуальным обучением» — 99 500 ₽.","Городская летняя школа УНПК в Москве (Верхняя Красносельская ул., 30) — очно, без проживания. Смены 6–17 июля (ФизМат «Формула Физтеха» и ИИ «AI Lab») и 20–31 июля (только ФизМат «Формула Физтеха»). Тарифы: «База» — 39 500 ₽; «База + факультативный блок» — 59 500 ₽; «База + факультатив с индивидуальным обучением» — 99 500 ₽.","Городская летняя школа УНПК в Москве (Верхняя Красносельская ул., 30) — очно, без проживания. Смены 6–17 июля (ФизМат «Формула Физтеха» и ИИ «AI Lab») и 20–31 июля (только ФизМат «Формула Физтеха»). Тарифы: «База» — 39 500 ₽; «База + факультативный блок» — 59 500 ₽; «База + факультатив с индивидуальным обучением» — 99 500 ₽.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_city_summer_school_moscow_client_safe_text:9efe8fc53c
unpk,program,draft_for_manager,low,"Для 1–4 классов городская летняя школа УНПК идёт по предзаписи (площадка на ул. Пацаева, Долгопрудный) — менеджер подскажет условия и запишет.","Для 1–4 классов городская летняя школа УНПК идёт по предзаписи (площадка на ул. Пацаева, Долгопрудный) — менеджер подскажет условия и запишет.","Для 1–4 классов городская летняя школа УНПК идёт по предзаписи (площадка на ул. Пацаева, Долгопрудный) — менеджер подскажет условия и запишет.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_city_summer_school_primary_patsayeva_client_safe_text:0d2e189131
unpk,program,draft_for_manager,low,"Занятия проходят в формате семинара: теория и практика вместе. Преподаватель в мини-группе разбирает задачи с учениками, есть интерактив с вопросами. Бывает этап индивидуальной работы: пока все решают свои задания, преподаватель подходит к каждому на несколько минут.","Занятия проходят в формате семинара: теория и практика вместе. Преподаватель в мини-группе разбирает задачи с учениками, есть интерактив с вопросами. Бывает этап индивидуальной работы: пока все решают свои задания, преподаватель подходит к каждому на несколько минут.","Занятия проходят в формате семинара: теория и практика вместе. Преподаватель в мини-группе разбирает задачи с учениками, есть интерактив с вопросами. Бывает этап индивидуальной работы: пока все решают свои задания, преподаватель подходит к каждому на несколько минут.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_5_client_safe_facts_2026_06_03_lesson_format_client_safe_text:e89f40207f
unpk,program,draft_for_manager,low,"УНПК МФТИ: годовые онлайн-курсы по математике и физике для 5–11 классов проходят по выходным: 35 занятий в год, 1 занятие в неделю по 3 ак.ч. Стоимость: семестр — 37 000 ₽, год — 59 000 ₽.","УНПК МФТИ: годовые онлайн-курсы по математике и физике для 5–11 классов проходят по выходным: 35 занятий в год, 1 занятие в неделю по 3 ак.ч. Стоимость: семестр — 37 000 ₽, год — 59 000 ₽.","УНПК МФТИ: годовые онлайн-курсы по математике и физике для 5–11 классов проходят по выходным: 35 занятий в год, 1 занятие в неделю по 3 ак.ч. Стоимость: семестр — 37 000 ₽, год — 59 000 ₽.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_annual_online_courses_math_physics_5_11_weekend_2026_27_client_safe_text:ea0454f6a9
unpk,program,draft_for_manager,low,"УНПК МФТИ: онлайн-курсы для 9 и 11 классов по будням (математика, физика, информатика), 2 занятия в неделю по 2 ак.ч. Стоимость на 2026/27: семестр — 41 800 ₽, год — 69 900 ₽.","УНПК МФТИ: онлайн-курсы для 9 и 11 классов по будням (математика, физика, информатика), 2 занятия в неделю по 2 ак.ч. Стоимость на 2026/27: семестр — 41 800 ₽, год — 69 900 ₽.","УНПК МФТИ: онлайн-курсы для 9 и 11 классов по будням (математика, физика, информатика), 2 занятия в неделю по 2 ак.ч. Стоимость на 2026/27: семестр — 41 800 ₽, год — 69 900 ₽.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_annual_online_courses_math_physics_informatics_9_11_weekday_2026_27_client_safe_tex:8132a63b6f
unpk,program,draft_for_manager,low,"УНПК МФТИ: пропущенное занятие можно отработать в другой группе, подходящей по времени и уровню; тема занятия может отличаться. Справка для отработки не обязательна.","УНПК МФТИ: пропущенное занятие можно отработать в другой группе, подходящей по времени и уровню; тема занятия может отличаться. Справка для отработки не обязательна.","УНПК МФТИ: пропущенное занятие можно отработать в другой группе, подходящей по времени и уровню; тема занятия может отличаться. Справка для отработки не обязательна.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_attendance_makeup_other_group_client_safe_text:41a7172fdc
unpk,program,draft_for_manager,low,УНПК МФТИ: подключиться к онлайн-занятию вместо очного нельзя; исключение — пропуск 4 и более занятий подряд по болезни.,УНПК МФТИ: подключиться к онлайн-занятию вместо очного нельзя; исключение — пропуск 4 и более занятий подряд по болезни.,УНПК МФТИ: подключиться к онлайн-занятию вместо очного нельзя; исключение — пропуск 4 и более занятий подряд по болезни.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_attendance_online_instead_offline_exception_2026_27_client_safe_text:b53a77a5ca
unpk,program,draft_for_manager,low,УНПК МФТИ: домашние задания всегда проверяются.,УНПК МФТИ: домашние задания всегда проверяются.,УНПК МФТИ: домашние задания всегда проверяются.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_homework_check_always_checked_client_safe_text:f7ff4c98c7
unpk,program,draft_for_manager,low,"УНПК МФТИ: раздаточных конспектов по умолчанию нет: есть чат с преподавателем для домашних заданий и материалов, на части курсов — методички.","УНПК МФТИ: раздаточных конспектов по умолчанию нет: есть чат с преподавателем для домашних заданий и материалов, на части курсов — методички.","УНПК МФТИ: раздаточных конспектов по умолчанию нет: есть чат с преподавателем для домашних заданий и материалов, на части курсов — методички.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_materials_handouts_default_client_safe_text:4e864a630b
unpk,program,draft_for_manager,low,"УНПК МФТИ: очные занятия проходят в семинарском формате — теория и практика вместе, разбор задач у доски, самостоятельная работа.","УНПК МФТИ: очные занятия проходят в семинарском формате — теория и практика вместе, разбор задач у доски, самостоятельная работа.","УНПК МФТИ: очные занятия проходят в семинарском формате — теория и практика вместе, разбор задач у доски, самостоятельная работа.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_offline_courses_seminar_format_client_safe_text:5c5b5d4074
unpk,program,draft_for_manager,low,"УНПК МФТИ: очные группы делятся по уровням: базовый, продвинутый и олимпиадный. Разница — в темпе, сложности задач и времени на повторение.","УНПК МФТИ: очные группы делятся по уровням: базовый, продвинутый и олимпиадный. Разница — в темпе, сложности задач и времени на повторение.","УНПК МФТИ: очные группы делятся по уровням: базовый, продвинутый и олимпиадный. Разница — в темпе, сложности задач и времени на повторение.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_offline_groups_levels_client_safe_text:e00a11fe33
unpk,program,draft_for_manager,low,УНПК МФТИ: очная подготовка к Физтеху отдельных уровней не имеет — это олимпиадный уровень по умолчанию.,УНПК МФТИ: очная подготовка к Физтеху отдельных уровней не имеет — это олимпиадный уровень по умолчанию.,УНПК МФТИ: очная подготовка к Физтеху отдельных уровней не имеет — это олимпиадный уровень по умолчанию.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_offline_phys_tech_level_default_client_safe_text:647fb1f19d
unpk,course_parameter,draft_for_manager,low,"УНПК МФТИ: если по расписанию написано «уточняется», это потому что группы делятся по уровню знаний. Возможно, предложим другую группу; постараемся сохранить удобное время, потому что групп в параллели много.","УНПК МФТИ: если по расписанию написано «уточняется», это потому что группы делятся по уровню знаний. Возможно, предложим другую группу; постараемся сохранить удобное время, потому что групп в параллели много.","УНПК МФТИ: если по расписанию написано «уточняется», это потому что группы делятся по уровню знаний. Возможно, предложим другую группу; постараемся сохранить удобное время, потому что групп в параллели много.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-11,fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_schedule_level_split_parallel_groups_client_safe_text:d79c9dba9d
