priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P1,approve:fact_v3_internal_teacher_promo_codes_manager_use_0a12f27f9b,promocode,03_promocodes,fact:v3:internal:teacher_promo_codes_manager_use:0a12f27f9b,internal,teacher_promo_codes,"Внутренне: teacher promo codes , manager use — Промокоды больше не применяются.. [client_blocked: internal_only, invalid_client_brand, manager_only_route, not_client_allowed_status:removed_2026_05_19, promocode_removed_from_bot]",keep_internal_only,"Оставляем только для менеджера: Внутренне, teacher promo codes? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: teacher promo codes , manager use — Промокоды больше не применяются.. [client_blocked: internal_only, invalid_client_brand, manager_only_route, not_client_allowed_status",claude_layer_v3:facts_internal_only,promocodes_needs_marketing_confirmation,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route', 'not_client_allowed_status:removed_2026_05_19', 'promocode_removed_from_bot']"
P1,approve:fact_v3_unpk_zvsh_mendeleevo_dates_2026_27_721af32eba,deadline,04_deadlines,fact:v3:unpk:zvsh_mendeleevo_dates_2026_27:721af32eba,unpk,zvsh_mendeleevo,УНПК: даты ЗВШ Менделеево на 2026/27 учебный год пока не определены.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, zvsh mendeleevo? Факт: УНПК: даты ЗВШ Менделеево на 2026/27 учебный год пока не определены.",claude_layer_v3:facts_for_bot_UNPK,q13_closed_waiting_list,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_unpk_zvsh_mendeleevo_client_safe_text_when_asked_7a79fa4b87,camp_zvsh,06_zvsh,fact:v3:unpk:zvsh_mendeleevo_client_safe_text_when_asked:7a79fa4b87,unpk,zvsh_mendeleevo,"Зимняя выездная школа в Менделеево — ждём расписание на новый учебный год. Записаться в лист ожидания можно прямо сейчас — менеджер свяжется, как только откроются продажи.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, zvsh mendeleevo? Факт: Зимняя выездная школа в Менделеево — ждём расписание на новый учебный год. Записаться в лист ожидания можно прямо сейчас — менеджер свяжется, как только откроются продажи.",claude_layer_v3:facts_for_bot_UNPK,q13_closed_waiting_list,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_unpk_zvsh_mendeleevo_legal_entity_internal_85e70c8e58,camp_zvsh,06_zvsh,fact:v3:unpk:zvsh_mendeleevo_legal_entity_internal:85e70c8e58,unpk,zvsh_mendeleevo,"УНПК: zvsh mendeleevo , legal entity internal — АНО ДПО «УНПК МФТИ». [client_blocked: global_forbidden:АНО ДПО, internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: УНПК, zvsh mendeleevo? Проверьте, не нужна ли клиентская короткая версия. Факт: УНПК: zvsh mendeleevo , legal entity internal — АНО ДПО «УНПК МФТИ».",claude_layer_v3:facts_for_bot_UNPK,q13_closed_waiting_list,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['global_forbidden:АНО ДПО', 'internal_only', 'manager_only_route']"
P1,approve:fact_v3_foton_modular_courses_m9_m11_bot_behavior_86c780dbee,program,08_program,fact:v3:foton:modular_courses_m9_m11_bot_behavior:86c780dbee,foton,modular_courses_m9_m11,"Фотон: modular courses m9 m11 , bot behavior — Не предлагать клиенту. Если клиент сам спрашивает — handoff менеджеру: «По индивидуальной подготовке менеджер пришлёт варианты». [client_blocked: blocked_status:discontinued, discontinued_product, manager_only_route, not_client_allowed_status:discontinued]",do_not_offer_to_client,"Подтверждаете, что это нельзя предлагать клиенту: Фотон, modular courses m9 m11? Факт: Фотон: modular courses m9 m11 , bot behavior — Не предлагать клиенту. Если клиент сам спрашивает — handoff менеджеру: «По индивидуальной подготовке менеджер пришлёт варианты». [cli",claude_layer_v3:facts_for_bot_FOTON,q11_closed,"Импортировано из Claude v3 handoff. Продукт discontinued; старые цены только для регрессии и аудита. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:discontinued', 'discontinued_product', 'manager_only_route', 'not_client_allowed_status:discontinued']"
P1,approve:fact_v3_foton_modular_courses_m9_m11_note_a955b58f41,program,08_program,fact:v3:foton:modular_courses_m9_m11_note:a955b58f41,foton,modular_courses_m9_m11,"Фотон: modular courses m9 m11 , note — Продукта больше нет. РОП подтвердил 2026-05-17. Раньше это были интенсивы.. [client_blocked: blocked_status:discontinued, discontinued_product, manager_only_route, not_client_allowed_status:discontinued]",do_not_offer_to_client,"Подтверждаете, что это нельзя предлагать клиенту: Фотон, modular courses m9 m11? Факт: Фотон: modular courses m9 m11 , note — Продукта больше нет. РОП подтвердил 2026-05-17. Раньше это были интенсивы.. [client_blocked: blocked_status:discontinued, discontinued_produc",claude_layer_v3:facts_for_bot_FOTON,q11_closed,"Импортировано из Claude v3 handoff. Продукт discontinued; старые цены только для регрессии и аудита. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:discontinued', 'discontinued_product', 'manager_only_route', 'not_client_allowed_status:discontinued']"
P1,approve:fact_v3_foton_team_answers_q11_modular_courses_m9_m11_discontinued_a01149a4b4,program,08_program,fact:v3:foton:team_answers_q11_modular_courses_m9_m11_discontinued:a01149a4b4,foton,modular_courses_m9_m11,Модульных курсов М9/М11 сейчас нет; это были прошлые интенсивы. Не предлагать как действующий продукт.,do_not_offer_to_client,"Подтверждаете, что это нельзя предлагать клиенту: Фотон, modular courses m9 m11? Факт: Модульных курсов М9/М11 сейчас нет; это были прошлые интенсивы. Не предлагать как действующий продукт.",claude_layer_v3:changelog_team_answers,q11_closed,"Импортировано из Claude v3 handoff. Продукт discontinued; старые цены только для регрессии и аудита. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:discontinued', 'discontinued_product', 'manager_only_route', 'not_client_allowed_status:discontinued']"
P1,approve:fact_v3_unpk_fiztech_olympiad_open_question_ea310a5a5f,program,08_program,fact:v3:unpk:fiztech_olympiad_open_question:ea310a5a5f,unpk,fiztech_olympiad_general,"УНПК: fiztech olympiad , open question — Уточнить полные условия.. [client_blocked: blocked_status:needs_owner_confirmation, manager_only_route, not_client_allowed_status:needs_owner_confirmation]",needs_owner_confirmation_before_client_use,"Кто должен подтвердить перед ответом клиенту: УНПК, fiztech olympiad general? Факт: УНПК: fiztech olympiad , open question — Уточнить полные условия.. [client_blocked: blocked_status:needs_owner_confirmation, manager_only_route, not_client_allowed_status:needs_own",claude_layer_v3:facts_for_bot_UNPK,owner_confirmation_required,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:needs_owner_confirmation', 'manager_only_route', 'not_client_allowed_status:needs_owner_confirmation']"
P1,approve:fact_v3_unpk_prices_regular_2026_27_online_olympiad_phystech_9_and_11_classes_c0cf35a21a,program,08_program,fact:v3:unpk:prices_regular_2026_27_online_olympiad_phystech_9_and_11_classes:c0cf35a21a,unpk,online_olympiad_phystech_classes_9_11,"УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, классы — 9 и 11.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online olympiad phystech classes 9 11? Факт: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, классы — 9 и 11.",claude_layer_v3:facts_for_bot_UNPK,q15_closed,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_unpk_prices_regular_2026_27_online_olympiad_phystech_9_and_11_schedule_0dcf8c7f43,program,08_program,fact:v3:unpk:prices_regular_2026_27_online_olympiad_phystech_9_and_11_schedule:0dcf8c7f43,unpk,online_olympiad_phystech_classes_9_11,"УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, расписание — будни.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online olympiad phystech classes 9 11? Факт: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, расписание — будни.",claude_layer_v3:facts_for_bot_UNPK,q15_closed,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_foton_installment_services_rassrochka_6_12_months_note_internal_7906e043f3,installment,10_installment,fact:v3:foton:installment_services_rassrochka_6_12_months_note_internal:7906e043f3,foton,installment,"Фотон: рассрочка и оплата — Условия индивидуальные и зависят от банка → бот направляет вопрос менеджеру. [client_blocked: individual_bank_terms, internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Фотон, installment? Проверьте, не нужна ли клиентская короткая версия. Факт: Фотон: рассрочка и оплата — Условия индивидуальные и зависят от банка → бот направляет вопрос менеджеру.",claude_layer_v3:facts_for_bot_FOTON,q9_closed,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['individual_bank_terms', 'internal_only', 'manager_only_route']"
P1,approve:fact_v3_foton_bot_policy_approved_phrases_theme_11_contract_foton_5104643c2d,documents,13_documents,fact:v3:foton:bot_policy_approved_phrases_theme_11_contract_foton:5104643c2d,foton,theme_11_contract,Договор пришлёт менеджер в ближайшие дни на email. Подскажите email.,approve_for_client_answer_after_rop_review,"Подтверждаете клиентскую формулировку без лишних реквизитов: Фотон, theme 11 contract? Факт: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email.",claude_layer_v3:bot_policy,theme_11_contract,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_foton_bot_policy_approved_phrases_theme_12_certificate_foton_9cb86dfb75,documents,13_documents,fact:v3:foton:bot_policy_approved_phrases_theme_12_certificate_foton:9cb86dfb75,foton,theme_12_certificate,"Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше.",approve_for_client_answer_after_rop_review,"Подтверждаете клиентскую формулировку без лишних реквизитов: Фотон, theme 12 certificate? Факт: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше.",claude_layer_v3:bot_policy,theme_12_certificate,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_unpk_bot_policy_approved_phrases_theme_11_contract_unpk_c763065837,documents,13_documents,fact:v3:unpk:bot_policy_approved_phrases_theme_11_contract_unpk:c763065837,unpk,theme_11_contract,Договор пришлёт менеджер в ближайшие дни на email. Подскажите email.,approve_for_client_answer_after_rop_review,"Подтверждаете клиентскую формулировку без лишних реквизитов: УНПК, theme 11 contract? Факт: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email.",claude_layer_v3:bot_policy,theme_11_contract,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_unpk_bot_policy_approved_phrases_theme_12_certificate_unpk_f4316feaf5,documents,13_documents,fact:v3:unpk:bot_policy_approved_phrases_theme_12_certificate_unpk:f4316feaf5,unpk,theme_12_certificate,"Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше.",approve_for_client_answer_after_rop_review,"Подтверждаете клиентскую формулировку без лишних реквизитов: УНПК, theme 12 certificate? Факт: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше.",claude_layer_v3:bot_policy,theme_12_certificate,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_foton_bot_policy_approved_phrases_theme_17_teachers_foton_a25fd7613b,teacher,16_teachers,fact:v3:foton:bot_policy_approved_phrases_theme_17_teachers_foton:a25fd7613b,foton,theme_17_teachers,"Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу.",approve_for_client_answer_after_rop_review,"Можно ли использовать этот факт в ответе клиенту текущего бренда: Фотон, theme 17 teachers? Факт: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу.",claude_layer_v3:bot_policy,theme_17_teachers,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_unpk_bot_policy_approved_phrases_theme_17_teachers_unpk_86fcffc445,teacher,16_teachers,fact:v3:unpk:bot_policy_approved_phrases_theme_17_teachers_unpk:86fcffc445,unpk,theme_17_teachers,"Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу.",approve_for_client_answer_after_rop_review,"Можно ли использовать этот факт в ответе клиенту текущего бренда: УНПК, theme 17 teachers? Факт: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу.",claude_layer_v3:bot_policy,theme_17_teachers,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_foton_bot_policy_theme_routes_refund_bot_phrase_foton_7ce8bc5c91,refund,17_refund,fact:v3:foton:bot_policy_theme_routes_refund_bot_phrase_foton:7ce8bc5c91,foton,refund,"Спасибо, что обратились. Менеджер свяжется с вами по телефону в ближайшее время.",review_before_client_use,"Можно ли использовать этот факт в ответе клиенту текущего бренда: Фотон, refund? Факт: Спасибо, что обратились. Менеджер свяжется с вами по телефону в ближайшее время.",claude_layer_v3:bot_policy,q12_closed,Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['manager_only_route']
P1,approve:fact_v3_internal_refund_withholdings_2026_ano_dpo_unpk_mfti_note_32eb6a68d3,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ano_dpo_unpk_mfti_note:32eb6a68d3,internal,refund_withholdings_2026,"Внутренне: ano dpo unpk mfti , note — Точные условия и пороги — см. договор и заявление на возврат АНО. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: ano dpo unpk mfti , note — Точные условия и пороги — см. договор и заявление на возврат АНО.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_1_e091e5db48,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_1:e091e5db48,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 1 — 20 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 1 — 20 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_2_887882ac9f,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_2:887882ac9f,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 2 — 30 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 2 — 30 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_3_5af4afaa3a,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_3:5af4afaa3a,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 3 — 50 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 3 — 50 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_4_ea6cfe9de8,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ano_dpo_unpk_mfti_withholding_tiers_4:ea6cfe9de8,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 4 — 100 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 4 — 100 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_bot_behavior_on_refund_question_800147c526,refund,17_refund,fact:v3:internal:refund_withholdings_2026_bot_behavior_on_refund_question:800147c526,internal,refund_withholdings_2026,"Внутренне: refund withholdings 2026 , bot behavior on refund question — manager only (high risk). Бот не озвучивает конкретные суммы удержаний.. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: refund withholdings 2026 , bot behavior on refund question — manager only (high risk). Бот не озвучивает конкретные суммы удержаний.. [client_blocked: internal_only, inv",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ooo_cdpo_foton_deposit_kept_03e5ed016c,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ooo_cdpo_foton_deposit_kept:03e5ed016c,internal,refund_withholdings_2026,"Внутренне: ooo cdpo foton , deposit kept — 15 000 ₽. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: ooo cdpo foton , deposit kept — 15 000 ₽.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ooo_cdpo_foton_note_cc98d8d0fd,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ooo_cdpo_foton_note:cc98d8d0fd,internal,refund_withholdings_2026,"Внутренне: ooo cdpo foton , note — Точные условия и пороги — см. договор и заявление на возврат Фотон. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: ooo cdpo foton , note — Точные условия и пороги — см. договор и заявление на возврат Фотон.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ooo_cdpo_foton_withholding_tiers_1_4baf35bd56,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ooo_cdpo_foton_withholding_tiers_1:4baf35bd56,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 1 — 40 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 1 — 40 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ooo_cdpo_foton_withholding_tiers_2_d388d19057,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ooo_cdpo_foton_withholding_tiers_2:d388d19057,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 2 — 50 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 2 — 50 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_refund_withholdings_2026_ooo_cdpo_foton_withholding_tiers_3_a905ee9421,refund,17_refund,fact:v3:internal:refund_withholdings_2026_ooo_cdpo_foton_withholding_tiers_3:a905ee9421,internal,refund_withholdings_2026,"Внутренне: withholding tiers , 3 — 100 000. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, refund withholdings 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: withholding tiers , 3 — 100 000.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_returns_analytics_25_26_insight_for_bot_d0a90d8b55,refund,17_refund,fact:v3:internal:returns_analytics_25_26_insight_for_bot:d0a90d8b55,internal,returns_analytics_25_26,"Внутренне: returns analytics 25 26 , insight for bot — 2026-05-20 команда поправила: диагностика идёт ПОСЛЕ оплаты и включена в стоимость обучения. После диагностики — распределение на учебные группы по уровню. Бот не предлагает диагностику как способ снизить риск возврата ДО оплаты.. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, returns analytics 25 26? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: returns analytics 25 26 , insight for bot — 2026-05-20 команда поправила: диагностика идёт ПОСЛЕ оплаты и включена в стоимость обучения. После диагностики — распределени",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_returns_analytics_25_26_top_reasons_1_count_online_36ae2a48e1,refund,17_refund,fact:v3:internal:returns_analytics_25_26_top_reasons_1_count_online:36ae2a48e1,internal,returns_analytics_25_26,"Внутренне: 1 , count online, онлайн — 15. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, returns analytics 25 26? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: 1 , count online, онлайн — 15.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_returns_analytics_25_26_top_reasons_1_reason_de633d88dc,refund,17_refund,fact:v3:internal:returns_analytics_25_26_top_reasons_1_reason:de633d88dc,internal,returns_analytics_25_26,"Внутренне: 1 , reason — по СО (семейному обучению). [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, returns analytics 25 26? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: 1 , reason — по СО (семейному обучению).",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_returns_analytics_25_26_top_reasons_2_count_online_b5f39297c3,refund,17_refund,fact:v3:internal:returns_analytics_25_26_top_reasons_2_count_online:b5f39297c3,internal,returns_analytics_25_26,"Внутренне: 2 , count online, онлайн — 10. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, returns analytics 25 26? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: 2 , count online, онлайн — 10.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_internal_returns_analytics_25_26_top_reasons_2_reason_9f4cdce920,refund,17_refund,fact:v3:internal:returns_analytics_25_26_top_reasons_2_reason:9f4cdce920,internal,returns_analytics_25_26,"Внутренне: 2 , reason — уровень группы не подходит. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, returns analytics 25 26? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: 2 , reason — уровень группы не подходит.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P1,approve:fact_v3_unpk_bot_policy_theme_routes_refund_bot_phrase_unpk_a8bd575e2b,refund,17_refund,fact:v3:unpk:bot_policy_theme_routes_refund_bot_phrase_unpk:a8bd575e2b,unpk,refund,"Спасибо, что обратились. Менеджер свяжется с вами по телефону в ближайшее время.",review_before_client_use,"Можно ли использовать этот факт в ответе клиенту текущего бренда: УНПК, refund? Факт: Спасибо, что обратились. Менеджер свяжется с вами по телефону в ближайшее время.",claude_layer_v3:bot_policy,q12_closed,Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['manager_only_route']
P1,approve:fact_v3_foton_brand_rules_approved_brand_relationship_answer_foton_dcd03f90c3,policy,18_policy,fact:v3:foton:brand_rules_approved_brand_relationship_answer_foton:dcd03f90c3,foton,brand_relationship,"Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра.",approve_for_client_answer_after_rop_review,"Можно ли использовать этот факт в ответе клиенту текущего бренда: Фотон, brand relationship? Факт: Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра.",claude_layer_v3:brand_rules,q3_closed,Импортировано из Claude v3 handoff.
P1,approve:fact_v3_internal_team_answers_crm_tallanto_active_brand_from_telegram_bot_720beeb60f,policy,18_policy,fact:v3:internal:team_answers_crm_tallanto_active_brand_from_telegram_bot:720beeb60f,internal,brand_detection,"Активный бренд для Telegram-пилота задаётся выбранным ботом/каналом входа, а не AMO или Tallanto.",keep_internal_only,"Оставляем только для менеджера: Внутренне, brand detection? Проверьте, не нужна ли клиентская короткая версия. Факт: Активный бренд для Telegram-пилота задаётся выбранным ботом/каналом входа, а не AMO или Tallanto.",claude_layer_v3:facts_internal_only,q5_it_closed,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['global_forbidden:AMO', 'global_forbidden:Tallanto', 'internal_only', 'invalid_client_brand', 'manager_only_route']"
