schema_version,fact_id,fact_key,fact_type,fact_types,title,fact_text,short_fact,client_safe_text,manager_check_text,brand,active_brand_scope,cross_brand_policy,cross_brand_mixed,product,source_id,source_title,source_path,source_url,source_sha256,source_status,freshness_status,verification_status,valid_from,valid_until,verified_by,verified_at,owner_role,allowed_for_client_answer,usable_for_precise_answer,requires_manager_confirmation,requires_amo_check,requires_tallanto_check,route_policy,risk_level,related_theme_ids,forbidden_promises,forbidden_client_mentions,forbidden_for_client,internal_only,notes,record_type
kb_release_v2_fact_v1,fact:v2:unpk:promo_codes_fiztech_xxi_class_code:c66eb4a9e0,promo_codes.fiztech_xxi_class.code,program,"[""program""]",promo_codes / fiztech_xxi_class / code,LVSH-KF-10,promo_codes / fiztech_xxi_class / code,LVSH-KF-10,LVSH-KF-10,unpk,unpk_bot,brand_neutral_allowed,False,promo_codes,source:claude_layer:promo_codes_fiztech_xxi_class_code,promo_codes / fiztech_xxi_class / code,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:promo_codes_fiztech_xxi_class_discount:e422c01850,promo_codes.fiztech_xxi_class.discount,discount,"[""discount""]",promo_codes / fiztech_xxi_class / discount,ЛВШ 2026: -10%,promo_codes / fiztech_xxi_class / discount,ЛВШ 2026: -10%,ЛВШ 2026: -10%,unpk,unpk_bot,brand_neutral_allowed,False,promo_codes,source:claude_layer:promo_codes_fiztech_xxi_class_discount,promo_codes / fiztech_xxi_class / discount,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:promo_codes_mfti_students_discount:0fd4c7312f,promo_codes.mfti_students.discount,discount,"[""discount""]",promo_codes / mfti_students / discount,10% за раннее бронирование курсы 26/27,promo_codes / mfti_students / discount,10% за раннее бронирование курсы 26/27,10% за раннее бронирование курсы 26/27,unpk,unpk_bot,brand_neutral_allowed,False,promo_codes,source:claude_layer:promo_codes_mfti_students_discount,promo_codes / mfti_students / discount,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:promo_codes_former_student_unpk_discount:8bdf50a9ac,promo_codes.former_student_unpk.discount,discount,"[""discount""]",promo_codes / former_student_unpk / discount,5% на ЛШ УНПК,promo_codes / former_student_unpk / discount,5% на ЛШ УНПК,5% на ЛШ УНПК,unpk,unpk_bot,brand_neutral_allowed,False,promo_codes,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:promo_codes_former_student_unpk_constraint:959a2118d6,promo_codes.former_student_unpk.constraint,program,"[""program""]",promo_codes / former_student_unpk / constraint,Только УНПК → УНПК,promo_codes / former_student_unpk / constraint,Только УНПК → УНПК,Только УНПК → УНПК,unpk,unpk_bot,brand_neutral_allowed,False,promo_codes,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:payment_options:5f7b185214,payment_options,discount,"[""discount""]",payment_options,"{'when_asked_about_installment': 'У нас оплата возможна помесячно, за семестр или за год. При оплате семестром или годом действует скидка. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию.', 'forbidden_to_say': ['Фотон', 'Т-Банк', 'Долями', 'у Фотона есть', 'в другой компании', 'у наших партнёров']}",payment_options,"{'when_asked_about_installment': 'У нас оплата возможна помесячно, за семестр или за год. При оплате семестром или годом действует скидка. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию.', 'forbidden_to_say': ['Фотон', 'Т-Банк', 'Долями', 'у Фотона есть', 'в другой компании', 'у наших партнёров']}","{'when_asked_about_installment': 'У нас оплата возможна помесячно, за семестр или за год. При оплате семестром или годом действует скидка. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию.', 'forbidden_to_say': ['Фотон', 'Т-Банк', 'Долями', 'у Фотона есть', 'в другой компании', 'у наших партнёров']}",unpk,unpk_bot,brand_neutral_allowed,False,payment_options,source:claude_layer:payment_options,payment_options,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:005_discounts""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать индивидуальную скидку без менеджера.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:matkap:25e16b08f0,matkap,matkap,"[""matkap""]",matkap,"{'when_asked': 'Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.', 'when_regional': 'К сожалению, региональный маткапитал не принимаем — только федеральный. Если у вас федеральный — менеджер подскажет порядок оформления.', 'when_timeline': 'Срок рассмотрения в СФР — до 10 рабочих дней, плюс ещё до 5 дней на перевод. Итого до 15 дней.', 'forbidden_to_say': ['АНО ДПО УНПК МФТИ', 'оформляется в другой компании', 'Фотон тоже принимает']}",matkap,,"{'when_asked': 'Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.', 'when_regional': 'К сожалению, региональный маткапитал не принимаем — только федеральный. Если у вас федеральный — менеджер подскажет порядок оформления.', 'when_timeline': 'Срок рассмотрения в СФР — до 10 рабочих дней, плюс ещё до 5 дней на перевод. Итого до 15 дней.', 'forbidden_to_say': ['АНО ДПО УНПК МФТИ', 'оформляется в другой компании', 'Фотон тоже принимает']}",unpk,unpk_bot,brand_neutral_allowed,True,matkap,source:claude_layer:matkap,matkap,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:007_matkap_payment""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать одобрение СФР/ФНС или конкретный возврат денег.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",True,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:tax_deduction:eb6327f133,tax_deduction,price,"[""price""]",tax_deduction,"{'when_asked': 'Налоговый вычет за обучение возможен — у нас есть лицензия. За обучение ребёнка можно вернуть до 14 300 ₽ в год. Менеджер подготовит справку за 3 рабочих дня — её приложите к декларации в налоговую.', 'when_multiple_years': 'Можно подать вычет за последние 3 года. Для каждого года нужна отдельная справка от нас и отдельная декларация 3-НДФЛ. Менеджер подготовит справки.', 'when_two_children': 'Лимит на каждого ребёнка отдельный — 110 000 ₽. Если за двоих детей вы потратили по 110 000 ₽, можно вернуть до 28 600 ₽ суммарно. Менеджер пришлёт две справки.', 'when_online_question': 'По онлайн-курсам — это вопрос трактовки конкретной налоговой инспекции. Передам уточнение нашему специалисту.', 'forbidden_to_say': ['№ 70369', '06.03.2013', 'АНО ДПО УНПК МФТИ']}",tax_deduction,"{'when_asked': 'Налоговый вычет за обучение возможен — у нас есть лицензия. За обучение ребёнка можно вернуть до 14 300 ₽ в год. Менеджер подготовит справку за 3 рабочих дня — её приложите к декларации в налоговую.', 'when_multiple_years': 'Можно подать вычет за последние 3 года. Для каждого года нужна отдельная справка от нас и отдельная декларация 3-НДФЛ. Менеджер подготовит справки.', 'when_two_children': 'Лимит на каждого ребёнка отдельный — 110 000 ₽. Если за двоих детей вы потратили по 110 000 ₽, можно вернуть до 28 600 ₽ суммарно. Менеджер пришлёт две справки.', 'when_online_question': 'По онлайн-курсам — это вопрос трактовки конкретной налоговой инспекции. Передам уточнение нашему специалисту.', 'forbidden_to_say': ['№ 70369', '06.03.2013', 'АНО ДПО УНПК МФТИ']}","{'when_asked': 'Налоговый вычет за обучение возможен — у нас есть лицензия. За обучение ребёнка можно вернуть до 14 300 ₽ в год. Менеджер подготовит справку за 3 рабочих дня — её приложите к декларации в налоговую.', 'when_multiple_years': 'Можно подать вычет за последние 3 года. Для каждого года нужна отдельная справка от нас и отдельная декларация 3-НДФЛ. Менеджер подготовит справки.', 'when_two_children': 'Лимит на каждого ребёнка отдельный — 110 000 ₽. Если за двоих детей вы потратили по 110 000 ₽, можно вернуть до 28 600 ₽ суммарно. Менеджер пришлёт две справки.', 'when_online_question': 'По онлайн-курсам — это вопрос трактовки конкретной налоговой инспекции. Передам уточнение нашему специалисту.', 'forbidden_to_say': ['№ 70369', '06.03.2013', 'АНО ДПО УНПК МФТИ']}",unpk,unpk_bot,brand_neutral_allowed,False,tax,source:claude_layer:tax_deduction,tax_deduction,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:001_pricing""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:certificates:3fa88406dd,certificates,tax,"[""tax""]",certificates,{'when_asked': 'Менеджер подготовит справку и пришлёт в течение 3 рабочих дней. Подскажите тип справки (работа / налоговая / иное) — это ускорит подготовку.'},certificates,{'when_asked': 'Менеджер подготовит справку и пришлёт в течение 3 рабочих дней. Подскажите тип справки (работа / налоговая / иное) — это ускорит подготовку.'},{'when_asked': 'Менеджер подготовит справку и пришлёт в течение 3 рабочих дней. Подскажите тип справки (работа / налоговая / иное) — это ускорит подготовку.'},unpk,unpk_bot,brand_neutral_allowed,False,certificates,source:claude_layer:certificates,certificates,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:008_tax_deduction""]","[""Не обещать условия вне утвержденного факта."", ""Не обещать одобрение СФР/ФНС или конкретный возврат денег.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_ege_unpk:8ce149e2d6,intensives_2026.ege_unpk,program,"[""program""]",intensives_2026 / ege_unpk,"classes: 10-11; duration_weeks: 8; format: онлайн, 2 занятия/нед; group_size: 10-15; vk_chat_11: https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=",intensives_2026 / ege_unpk,"classes: 10-11; duration_weeks: 8; format: онлайн, 2 занятия/нед; group_size: 10-15; vk_chat_11: https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=","classes: 10-11; duration_weeks: 8; format: онлайн, 2 занятия/нед; group_size: 10-15; vk_chat_11: https://vk.me/join/SIL/XNtbEwYrLf9xVI/BdD/2drF1z1umzfA=",unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_ege_unpk_teachers_1_name:f027cdd3c4,intensives_2026.ege_unpk_teachers.1.name,program,"[""program""]",intensives_2026 / ege_unpk_teachers / 1 / name,Белых,intensives_2026 / ege_unpk_teachers / 1 / name,Белых,Белых,unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_ege_unpk_teachers_2_name:6171ccb8ac,intensives_2026.ege_unpk_teachers.2.name,program,"[""program""]",intensives_2026 / ege_unpk_teachers / 2 / name,Маилян,intensives_2026 / ege_unpk_teachers / 2 / name,Маилян,Маилян,unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_oge_intensive_available_in_unpk:81dc8d3698,intensives_2026.oge_intensive.available_in_unpk,program,"[""program""]",intensives_2026 / oge_intensive / available_in_unpk,,intensives_2026 / oge_intensive / available_in_unpk,,,unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_oge_intensive_bot_behavior_when_asked:d50ccfe14a,intensives_2026.oge_intensive.bot_behavior_when_asked,program,"[""program""]",intensives_2026 / oge_intensive / bot_behavior_when_asked,По интенсиву на ОГЭ менеджер подскажет варианты — свяжется в течение рабочего дня.,intensives_2026 / oge_intensive / bot_behavior_when_asked,По интенсиву на ОГЭ менеджер подскажет варианты — свяжется в течение рабочего дня.,По интенсиву на ОГЭ менеджер подскажет варианты — свяжется в течение рабочего дня.,unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:claude_layer:intensives_2026_oge_intensive_bot_behavior_when_asked,intensives_2026 / oge_intensive / bot_behavior_when_asked,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_oge_intensive_forbidden_to_say_1:998b9cd41f,intensives_2026.oge_intensive.forbidden_to_say.1,program,"[""program""]",intensives_2026 / oge_intensive / forbidden_to_say / 1,Фотон,intensives_2026 / oge_intensive / forbidden_to_say / 1,Фотон,Фотон,unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:claude_layer:intensives_2026_oge_intensive_forbidden_to_say_1,intensives_2026 / oge_intensive / forbidden_to_say / 1,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:intensives_2026_oge_intensive_forbidden_to_say_2:ad4856defa,intensives_2026.oge_intensive.forbidden_to_say.2,program,"[""program""]",intensives_2026 / oge_intensive / forbidden_to_say / 2,у наших коллег есть,intensives_2026 / oge_intensive / forbidden_to_say / 2,у наших коллег есть,у наших коллег есть,unpk,unpk_bot,brand_neutral_allowed,False,intensive,source:claude_layer:intensives_2026_oge_intensive_forbidden_to_say_2,intensives_2026 / oge_intensive / forbidden_to_say / 2,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:zvsh_mendeleevo:b07748f18e,zvsh_mendeleevo,schedule,"[""schedule""]",zvsh_mendeleevo,open_question: Уточнить даты ЗВШ на 26/27 учебный год.,zvsh_mendeleevo,open_question: Уточнить даты ЗВШ на 26/27 учебный год.,open_question: Уточнить даты ЗВШ на 26/27 учебный год.,unpk,unpk_bot,brand_neutral_allowed,False,lvsh_mendeleevo,source:claude_layer:zvsh_mendeleevo,zvsh_mendeleevo,,,,unknown,needs_owner_confirmation,needs_owner_confirmation,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:013_schedule""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:fiztech_olympiad:1496d908e3,fiztech_olympiad,program,"[""program""]",fiztech_olympiad,open_question: Уточнить полные условия.,fiztech_olympiad,open_question: Уточнить полные условия.,open_question: Уточнить полные условия.,unpk,unpk_bot,brand_neutral_allowed,False,fiztech_olympiad,source:claude_layer:fiztech_olympiad,fiztech_olympiad,,,,unknown,needs_owner_confirmation,needs_owner_confirmation,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:preschool_patsayeva:dce1e417e8,preschool_patsayeva,price,"[""price""]",preschool_patsayeva,open_question: Уточнить структуру тарифов.,preschool_patsayeva,open_question: Уточнить структуру тарифов.,open_question: Уточнить структуру тарифов.,unpk,unpk_bot,brand_neutral_allowed,False,preschool_patsayeva,source:claude_layer:preschool_patsayeva,preschool_patsayeva,,,,unknown,needs_owner_confirmation,needs_owner_confirmation,,,,,РОП/ответственный владелец факта,False,False,True,False,False,draft_for_manager,low,"[""theme:001_pricing""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:lvsh_mendeleevo_2026:96a98f306b,lvsh_mendeleevo_2026,program,"[""program""]",lvsh_mendeleevo_2026,legal_entity_internal: АНО ДПО «УНПК МФТИ»; audience: 5-10 класс (окончившие),lvsh_mendeleevo_2026,legal_entity_internal: АНО ДПО «УНПК МФТИ»; audience: 5-10 класс (окончившие),legal_entity_internal: АНО ДПО «УНПК МФТИ»; audience: 5-10 класс (окончившие),unpk,unpk_bot,brand_neutral_allowed,False,lvsh_mendeleevo,source:claude_layer:lvsh_mendeleevo_2026,lvsh_mendeleevo_2026,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:ls_city_2026_unpk:845ac6460d,ls_city_2026_unpk,program,"[""program""]",ls_city_2026_unpk,"not_to_confuse_with: ЛВШ выездная — другой продукт; meals: Обед (первое, второе, салат, булочка) + полдник",ls_city_2026_unpk,"not_to_confuse_with: ЛВШ выездная — другой продукт; meals: Обед (первое, второе, салат, булочка) + полдник","not_to_confuse_with: ЛВШ выездная — другой продукт; meals: Обед (первое, второе, салат, булочка) + полдник",unpk,unpk_bot,brand_neutral_allowed,False,ls_city_2026_unpk,source:gdrive_export:unpk_prices_2026_2027:eb0fa221e3,УНПК Стоимость обучения и порядок оплаты на 26/2027 уч г от 16.03.26,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/google_drive_docs/unpk_prices_2026_2027.txt,https://docs.google.com/document/d/12lsPcxpkP8Kf7y3dsLraYA_o9voXkq3Wg-KQEOF7YzI,2a3859521d247c83b0f40d48bb0022c4121d858deaf511cd823420ffddde8ac5,read,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:teachers_lobnya_1_name:f8271c3615,teachers_lobnya.1.name,program,"[""program""]",teachers_lobnya / 1 / name,Арешин Я. О.,teachers_lobnya / 1 / name,Арешин Я. О.,Арешин Я. О.,unpk,unpk_bot,brand_neutral_allowed,False,teachers_lobnya,source:claude_layer:teachers_lobnya_1_name,teachers_lobnya / 1 / name,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:teachers_lobnya_1_education:4b69afb922,teachers_lobnya.1.education,program,"[""program""]",teachers_lobnya / 1 / education,МФТИ магистр,teachers_lobnya / 1 / education,МФТИ магистр,МФТИ магистр,unpk,unpk_bot,brand_neutral_allowed,False,teachers_lobnya,source:claude_layer:teachers_lobnya_1_education,teachers_lobnya / 1 / education,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
kb_release_v2_fact_v1,fact:v2:unpk:teachers_lobnya_1_experience_years:39ff8a7e31,teachers_lobnya.1.experience_years,program,"[""program""]",teachers_lobnya / 1 / experience_years,12,teachers_lobnya / 1 / experience_years,12,12,unpk,unpk_bot,brand_neutral_allowed,False,teachers_lobnya,source:claude_layer:teachers_lobnya_1_experience_years,teachers_lobnya / 1 / experience_years,,,,unknown,document_verified,document_verified,,,,,РОП/ответственный владелец факта,True,True,False,False,False,draft_for_manager,low,"[""theme:016_program_content""]","[""Не обещать условия вне утвержденного факта.""]","[""Фотон"", ""ЦДПО"", ""ЦРДО"", ""cdpofoton.ru"", ""Т-Банк рассрочка"", ""Долями""]",False,False,Импортировано из Claude layer.,fact
