id,date_payment,direction,direction_translated,type,type_translated,cost,name,description,contact_id,most_abonements_id,most_class_id,invoice_id,filial,tags,account_id,account_name,print_check_status,print_refund_status
a2fef9d3-87f0-c809-313e-6977627cb317,2026-01-21,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ ФОТОН 2,,8c323b09-26e8-5b7b-89be-67ee4cc2360f,a28a5c0d-1570-a1d5-eb15-69776272805a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
a9ee4aee-031c-180f-601d-697762bab314,2026-01-21,in,Поступление на баланс,webmoney,Webmoney,75000,Оплата за абонемент ЛВШ ФОТОН 2,,8c323b09-26e8-5b7b-89be-67ee4cc2360f,a28a5c0d-1570-a1d5-eb15-69776272805a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
255d8ea5-b2af-8015-9bb1-698da8df3c74,2026-01-22,out,Списание в счет школы,alfabank,Альфа-банк,79380,Покупка абонемента ЛВШ АНО,,1b690661-0df1-ffdc-7705-67403ac97e6d,24f61b98-7f8d-3bd0-cafb-698da8703a81,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
28f6b20e-7e43-42b0-997c-698da8f6d098,2026-01-22,in,Поступление на баланс,alfabank,Альфа-банк,79380,Оплата за абонемент ЛВШ АНО,,1b690661-0df1-ffdc-7705-67403ac97e6d,24f61b98-7f8d-3bd0-cafb-698da8703a81,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
82c00f6c-8e56-65af-3a76-698da8d3e629,2026-01-22,in,Поступление на баланс,alfabank,Альфа-банк,47950,ЛВШ АНО (часть),,8ca53733-ad38-1b05-729c-696de229792a,6741350e-529d-d60a-64cf-69c3a051ea8e,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
be45157f-3f02-a1e6-6cdb-698db0c5fd5e,2026-01-23,in,Поступление на баланс,alfabank,Альфа-банк,95000,ЛВШ АНО (часть),,1664e7fc-34ab-9f6f-1091-69510cf8f735,4e91c2a4-c329-6400-1225-6995864e647e,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
c902e7f7-81bb-f1f8-4b11-698db0214f24,2026-01-23,out,Списание в счет школы,alfabank,Альфа-банк,83300,Покупка абонемента ЗВШ,,d11c5486-0024-9d71-8c07-68fb5a31525b,c895aef5-69fb-a9a7-e426-698db02e883c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
cd3403e4-b683-162e-e19b-698db00e64a1,2026-01-23,in,Поступление на баланс,alfabank,Альфа-банк,83300,Оплата за абонемент ЗВШ,,d11c5486-0024-9d71-8c07-68fb5a31525b,c895aef5-69fb-a9a7-e426-698db02e883c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
d3da5abc-e0f7-38a1-419d-698daf43c667,2026-01-23,in,Поступление на баланс,alfabank,Альфа-банк,900,ЛВШ АНО (часть),,1664e7fc-34ab-9f6f-1091-69510cf8f735,4e91c2a4-c329-6400-1225-6995864e647e,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
3b143305-436a-0831-6517-6979b0683122,2026-01-26,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 1,,e44eccfd-abea-04f5-0b8d-69734b26c311,3a9dee77-095a-8aa5-e096-6979b01d1055,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
3f6d783b-b8f2-cb20-0aa0-6979b0509488,2026-01-26,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 1,,e44eccfd-abea-04f5-0b8d-69734b26c311,3a9dee77-095a-8aa5-e096-6979b01d1055,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
429a5708-232a-c2de-2c5f-6979b2539aa2,2026-01-26,in,Поступление на баланс,webmoney,Webmoney,39200,За ЛВШ ФОТОН 1,,dde4d337-1d40-aa9d-7497-6964d0f2c8ed,c3c02e07-bb30-63db-543d-69a820b621c7,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
517d4450-af4c-e383-b150-69773ad87b34,2026-01-26,out,Списание в счет школы,sbp,СБП,15000,Покупка абонемента Депозит,,1e28aa1e-114d-3cea-c4d3-67a9c881cb78,510de677-5bad-16de-499a-69773aa290d4,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7ff1bb9d-8108-0658-b34f-6979b32a4a64,2026-01-26,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 1,,1a2f3039-54e1-d32a-0285-69770f1725ca,7f842716-b2ab-e73d-e325-6979b36a25b8,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
834d4c84-cf08-38ba-7319-69787e82288a,2026-01-26,out,Списание в счет школы,alfabank,Альфа-банк,79610,Покупка абонемента ЛВШ АНО,,74529981-c87c-f4e1-d68b-6489a3815879,82d88a3e-6ee1-7972-f9fa-69787ec8169c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
840bbb9a-59be-5b8a-4801-6979b3c625ea,2026-01-26,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 1,,1a2f3039-54e1-d32a-0285-69770f1725ca,7f842716-b2ab-e73d-e325-6979b36a25b8,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
87892bf7-34d7-7ce9-ddfb-69787ef847e3,2026-01-26,in,Поступление на баланс,alfabank,Альфа-банк,79610,Оплата за абонемент ЛВШ АНО,,74529981-c87c-f4e1-d68b-6489a3815879,82d88a3e-6ee1-7972-f9fa-69787ec8169c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
e74b33fd-5ba1-5bd7-a5fa-6979b5201da7,2026-01-26,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 1,,75a5d989-b840-3a7e-683f-68c156220749,e6cffccd-475c-3b40-be56-6979b5c7592a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
eb76d720-7712-c5a6-3a42-6979b5e7a6a1,2026-01-26,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 1,,75a5d989-b840-3a7e-683f-68c156220749,e6cffccd-475c-3b40-be56-6979b5c7592a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
1bf5dbc4-d933-1f7d-f1fe-697a69e92d00,2026-01-27,out,Списание в счет школы,alfabank,Альфа-банк,95900,Покупка абонемента ЛВШ АНО,,b1195e04-abf6-0657-c373-6971f1d0254e,1b889c72-5470-4942-9c9c-697a697c9aa9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
1f58c5bb-7e85-5c0c-0da4-697a69545233,2026-01-27,in,Поступление на баланс,alfabank,Альфа-банк,95900,Оплата за абонемент ЛВШ АНО,,b1195e04-abf6-0657-c373-6971f1d0254e,1b889c72-5470-4942-9c9c-697a697c9aa9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
62b10777-558c-67c6-a00c-697a68ccaefe,2026-01-27,out,Списание в счет школы,alfabank,Альфа-банк,86310,Покупка абонемента ЛВШ АНО,,e4a5facc-ab3c-1eb9-eb00-6805f5e8f9b3,623ac866-c8af-4d4a-b35d-697a687efe54,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
67f743db-4095-21d8-ff71-697a68180d57,2026-01-27,in,Поступление на баланс,alfabank,Альфа-банк,86310,Оплата за абонемент ЛВШ АНО,,e4a5facc-ab3c-1eb9-eb00-6805f5e8f9b3,623ac866-c8af-4d4a-b35d-697a687efe54,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9a6735eb-937e-8351-b012-697a6b9b4eb1,2026-01-27,in,Поступление на баланс,alfabank,Альфа-банк,45555,ЛВШ АНО 1 часть,,231b12ed-80cb-140a-4819-6694e42568b8,972600cf-8d0c-0ca9-8470-69a81e4a7c81,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9bd7aa58-6956-dd45-1d47-697a6ca6c029,2026-01-27,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,9a7df2e4-4d55-64c8-034a-679778080b00,9b67446b-29a8-bd32-3437-697a6cc6c72a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9fa0e9c6-38d4-c058-738f-697a6ca92218,2026-01-27,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,9a7df2e4-4d55-64c8-034a-679778080b00,9b67446b-29a8-bd32-3437-697a6cc6c72a,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
c68106a8-9df4-a198-6ea9-697a6a20b62a,2026-01-27,out,Списание в счет школы,alfabank,Альфа-банк,79135,Покупка абонемента ЗВШ-26,,14d94b9a-57c1-35a6-5785-660fc4e886b9,c61444e9-69dd-0a9b-1fc6-697a6af905d2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
c9cf5bb0-6b44-35ba-28d6-697a6a611400,2026-01-27,in,Поступление на баланс,alfabank,Альфа-банк,79135,Оплата за абонемент ЗВШ-26,,14d94b9a-57c1-35a6-5785-660fc4e886b9,c61444e9-69dd-0a9b-1fc6-697a6af905d2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
e9886a3b-ef7b-db02-a426-697a6b1a2e51,2026-01-27,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,ad670d7b-6a34-c333-32ac-6672a0aaf04c,e91a1f39-3416-9699-9367-697a6b995885,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
ecf71616-0354-cf40-20ec-697a6b78a926,2026-01-27,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,ad670d7b-6a34-c333-32ac-6672a0aaf04c,e91a1f39-3416-9699-9367-697a6b995885,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
163000e9-2b27-86ea-62bd-697c9f6921bf,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,39200,Часть ЛВШ ФОТОН 2,,90a42b55-e310-a4e7-b1cb-69774d47e019,91976736-5dd8-f792-a108-69cb88dc07fa,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
3098067e-bc28-9e69-a32b-697cb16db0fd,2026-01-28,out,Списание в счет школы,alfabank,Альфа-банк,86310,Покупка абонемента ЛВШ АНО,,3fb57921-85e9-68c3-fe78-6805f4e9d902,2a860488-ebe0-1eb1-cf7f-697cb147d101,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
65e6cb31-7626-ef30-9565-697c9b475df8,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,25000,Часть ЛВШ ФОТОН 2,,c2fe7607-67c7-29da-af8a-692821c8cc6e,941a352f-5f47-c806-64b4-69c39fcd8345,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
66581862-e8d2-2656-b7d0-697c9bcefc4c,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,14200,Часть ЛВШ ФОТОН 2,,c2fe7607-67c7-29da-af8a-692821c8cc6e,941a352f-5f47-c806-64b4-69c39fcd8345,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
7a75e983-7abf-d1ac-d7f4-697c9ed86d6c,2026-01-28,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ ФОТОН 2,,90f25e98-afa7-aa10-6ca9-67d2b1ec336f,7a03437e-a163-ab42-0791-697c9e8f16b5,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
80010b7c-57ae-4751-ba8e-697c9c7f6e4f,2026-01-28,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ ФОТОН 2,,b63b1d39-b286-4383-2a74-61f684650904,7f88a539-1148-0a3c-d7c4-697c9cd565f2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
807d67f9-169e-e690-b21f-697c9eed5d24,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,75000,Оплата за абонемент ЛВШ ФОТОН 2,,90f25e98-afa7-aa10-6ca9-67d2b1ec336f,7a03437e-a163-ab42-0791-697c9e8f16b5,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
8352d093-159d-3e99-701b-697c9c5257d7,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,75000,Оплата за абонемент ЛВШ ФОТОН 2,,b63b1d39-b286-4383-2a74-61f684650904,7f88a539-1148-0a3c-d7c4-697c9cd565f2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
937c902e-4d26-7321-96ed-697c9ef23f84,2026-01-28,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 2,,b3590468-091b-9afe-9c7c-696e11c58419,931113c2-6aa7-6bd2-c0fa-697c9e737465,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
966ba081-c28c-c7a2-3019-697c9efe12bb,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 2,,b3590468-091b-9afe-9c7c-696e11c58419,931113c2-6aa7-6bd2-c0fa-697c9e737465,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9a6ebe2b-1989-29a2-acc4-697cb14c9c7f,2026-01-28,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,8f6eadc8-8a98-d8d3-decc-5cf7aee338a9,9a0662a3-538f-5862-4620-697cb14da61b,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9d999981-3ce1-ca20-d060-697cb1544675,2026-01-28,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,8f6eadc8-8a98-d8d3-decc-5cf7aee338a9,9a0662a3-538f-5862-4620-697cb14da61b,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9f0206d7-73a8-3c36-d4c5-697cb17d7076,2026-01-28,in,Поступление на баланс,alfabank,Альфа-банк,86310,Оплата за абонемент ЛВШ АНО,,3fb57921-85e9-68c3-fe78-6805f4e9d902,2a860488-ebe0-1eb1-cf7f-697cb147d101,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
ab26eb01-c8a9-e80c-4aa8-697cb0738e81,2026-01-28,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,92a55fe2-7fe9-da00-7891-66c4b1ba0cb6,aaba11e4-3111-370d-7108-697cb04a05d2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
ae49e662-97c9-c833-dd39-697cb0a4d34a,2026-01-28,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,92a55fe2-7fe9-da00-7891-66c4b1ba0cb6,aaba11e4-3111-370d-7108-697cb04a05d2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
dc7a45fc-4d59-0a98-b867-697c9ea0d5ad,2026-01-28,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 2,,cdfc15be-ef3e-fa8e-cfb5-6978670f0598,,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
2c89bf7d-9883-4ee4-3aa6-697c9adc3223,2026-01-29,in,Поступление на баланс,webmoney,Webmoney,28475,ЛВШ ФОТОН 2 (часть),,6e32529e-581f-6b1a-571d-63ef5425c9e8,8193a555-3a5d-bde7-2346-6980829be221,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
40c25a10-daed-f7c4-728f-697dcc1718fb,2026-01-29,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,d12d6330-9ca7-832b-5d95-66a7836a3766,4010f275-a560-4d5c-d0e4-697dcc48c3ec,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
45da4668-c654-d735-409b-697dcc0a98a3,2026-01-29,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,d12d6330-9ca7-832b-5d95-66a7836a3766,4010f275-a560-4d5c-d0e4-697dcc48c3ec,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
4a4c152e-44fd-2835-cb08-697b4bad2319,2026-01-29,in,Поступление на баланс,other,Другой,79135,Возвращение оставшихся средств за абонемент ЗВШ-26,,14d94b9a-57c1-35a6-5785-660fc4e886b9,aa20903d-3c56-a05d-948e-6964d0910020,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
4fb38dc5-f16a-f6f9-a01d-697b4bc6985c,2026-01-29,school_out,Расход,other,Другой,79135,Возвращение оставшихся средств за абонемент ЗВШ-26,,,aa20903d-3c56-a05d-948e-6964d0910020,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
ae340c66-13e6-4571-50cb-697c9a1bc106,2026-01-29,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 2,,766c5a80-fc92-31f2-b4b3-696f2b7d250d,a7990fdd-7ba4-569d-51ec-697c9a2bf4fc,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
c1b5a4a8-8c86-4e49-9082-697dccd5137e,2026-01-29,out,Списание в счет школы,alfabank,Альфа-банк,86310,Покупка абонемента ЛВШ АНО,,b55126d7-6e54-3774-023d-6479ca356c0a,c0f62a74-5fbb-6073-c8c1-697dccaba8d4,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
c6954eb1-40f1-73aa-09dc-697dcca1a7e0,2026-01-29,in,Поступление на баланс,alfabank,Альфа-банк,86310,Оплата за абонемент ЛВШ АНО,,b55126d7-6e54-3774-023d-6479ca356c0a,c0f62a74-5fbb-6073-c8c1-697dccaba8d4,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
dcc0020b-6d84-8afd-603d-697c9ae74c24,2026-01-29,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 2,,766c5a80-fc92-31f2-b4b3-696f2b7d250d,a7990fdd-7ba4-569d-51ec-697c9a2bf4fc,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
1d95d4f3-86ae-edbb-2ed7-69849078948e,2026-01-30,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 2,,438aa38c-dc51-818c-0838-696f4c35f197,1d2d1448-8477-7359-b394-698490e8614e,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
225404c6-168e-9b08-f53a-698490ba9280,2026-01-30,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 2,,438aa38c-dc51-818c-0838-696f4c35f197,1d2d1448-8477-7359-b394-698490e8614e,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
2b205c1f-032c-b737-1eff-6981e5b22d11,2026-01-30,out,Списание в счет школы,sbp,СБП,95900,Покупка абонемента ЛВШ АНО,,709bb50b-927d-23d8-d433-692c3034e046,2aaccb23-f45d-cdd7-d3f1-6981e5493dfa,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
30ee956b-0e38-192a-9c74-6981ead055fa,2026-01-30,out,Списание в счет школы,alfabank,Альфа-банк,95900,Покупка абонемента ЛВШ АНО,,da5a5c72-76ae-853a-7943-697caa6b3228,30774904-67f7-e4c9-a9c6-6981ea94b3a7,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
34fa2220-a3ed-8a1e-7100-6981ea292b94,2026-01-30,in,Поступление на баланс,alfabank,Альфа-банк,95900,Оплата за абонемент ЛВШ АНО,,da5a5c72-76ae-853a-7943-697caa6b3228,30774904-67f7-e4c9-a9c6-6981ea94b3a7,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
354c1c35-6d2d-8fb6-9024-6981e53a3b75,2026-01-30,in,Поступление на баланс,sbp,СБП,95900,Оплата за абонемент ЛВШ АНО,,709bb50b-927d-23d8-d433-692c3034e046,2aaccb23-f45d-cdd7-d3f1-6981e5493dfa,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
62da1d4b-ab25-0a34-bd65-6984918ec44b,2026-01-30,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 2,,3410c288-43cc-361c-db1c-689b2e12a97f,627168b3-dc47-bbfc-3dd6-698491225002,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
6661a03c-a06c-8ca1-6d36-698491f1eb0b,2026-01-30,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 2,,3410c288-43cc-361c-db1c-689b2e12a97f,627168b3-dc47-bbfc-3dd6-698491225002,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9ae13278-e314-61da-066b-6981eb1480ba,2026-01-30,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,c36f903c-218a-6393-2510-6788b7b6e22e,9a70596c-369c-e24e-3fad-6981ebd1ba98,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9f12d1a4-fc3c-4fbc-6f60-69849335e9e0,2026-01-30,in,Поступление на баланс,webmoney,Webmoney,39200,ЛВШ ФОТОН-2 (часть),,b25d0ace-992b-bd37-8d66-696dc8440770,e8109a6e-927d-f585-7fd7-69a81c3bb3a2,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
a0d4c559-1159-5600-7449-698490f0c81a,2026-01-30,in,Поступление на баланс,webmoney,Webmoney,37500,ЛВШ ФОТОН 2 (часть),,20bb69fd-6216-72db-c6c3-65bcf98eadd5,9a201c4b-d739-cf79-5926-69c39fb8258c,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
a4da5db8-88c5-48e1-8c2f-6981ebb7dd07,2026-01-30,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,c36f903c-218a-6393-2510-6788b7b6e22e,9a70596c-369c-e24e-3fad-6981ebd1ba98,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
bada45be-55a9-a28e-195a-6981eb3b3f4b,2026-01-30,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,5bc20294-a8c7-1df4-0bca-67a1dfd07022,ba634474-7808-0922-6cc3-6981ebc4b529,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
beaf69ef-0f67-011c-3b40-6981ebe53742,2026-01-30,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,5bc20294-a8c7-1df4-0bca-67a1dfd07022,ba634474-7808-0922-6cc3-6981ebc4b529,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
cfaf8817-ba49-f56b-757e-6981ea9d04a4,2026-01-30,out,Списание в счет школы,alfabank,Альфа-банк,91105,Покупка абонемента ЛВШ АНО,,10e3346c-7961-0a8a-709a-6911b38d9afc,cf369a56-b7a5-2aae-db2b-6981eab3979d,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
ddc6a3c2-51c8-6e29-bdd6-6981eafefaa4,2026-01-30,in,Поступление на баланс,alfabank,Альфа-банк,91105,Оплата за абонемент ЛВШ АНО,,10e3346c-7961-0a8a-709a-6911b38d9afc,cf369a56-b7a5-2aae-db2b-6981eab3979d,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
dfed91e5-5a12-6d3b-e267-6981ebbdd0a8,2026-01-30,out,Списание в счет школы,alfabank,Альфа-банк,84728,Покупка абонемента ЛВШ АНО,,b5ddfe8e-229a-7605-0c68-67d81b95d96d,df80884f-2842-018c-eea9-6981eb359c40,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
e5e92bfc-2dd5-5b60-d753-6981eb867677,2026-01-30,in,Поступление на баланс,alfabank,Альфа-банк,84728,Оплата за абонемент ЛВШ АНО,,b5ddfe8e-229a-7605-0c68-67d81b95d96d,df80884f-2842-018c-eea9-6981eb359c40,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
4e2da11e-8965-e5fe-2de0-69848e00f64d,2026-01-31,out,Списание в счет школы,webmoney,Webmoney,78400,Покупка абонемента ЛВШ ФОТОН 2,,4b486f28-c5ad-f33a-7f66-69786708d1ac,4db8cdfe-abda-d2c1-0b66-69848ec41ad5,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
52f3a3c0-ff3f-0dec-2b6b-69848eaf2fae,2026-01-31,in,Поступление на баланс,webmoney,Webmoney,78400,Оплата за абонемент ЛВШ ФОТОН 2,,4b486f28-c5ad-f33a-7f66-69786708d1ac,4db8cdfe-abda-d2c1-0b66-69848ec41ad5,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
3aa42edb-10cb-c784-e104-6981f0b0fb27,2026-02-01,in,Поступление на баланс,alfabank,Альфа-банк,46105,ЛВШ-26 часть,,d2707a5c-b3a4-ce6b-5bff-6810e7f05817,8f6b3c75-9f40-d6fb-c0b4-69df6d750e7f,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
6d0a9278-2bcb-f598-09b1-69848d1d9af8,2026-02-01,in,Поступление на баланс,webmoney,Webmoney,37500,ЛВШ ФОТОН 1 часть,,697c651b-943a-195d-9b49-697db703adf0,80ec27e8-4f03-e076-6206-69a81c355372,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
9169a16a-10c3-5675-5546-69848dc7d12b,2026-02-01,out,Списание в счет школы,webmoney,Webmoney,75000,Покупка абонемента ЛВШ ФОТОН 1,,414780d6-1cd5-6573-4fd8-6862675ec7ad,903f1dbb-0ad8-85ad-7561-69848d7e2fa9,,,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,,,,
